antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Hour=Hour_18_23', 'DeviceType=missing', 'Card1=7919'})","frozenset({'ProductCD=W', 'Email=gmail.com'})",0.01385,0.2393,0.00665,0.48014440433212996,2.006453841755662,1.0,0.0033356949999999996,1.4632909722222218,0.5086531163379726,0.026977687626774847,0.3166089185383594,0.25396689502022296
"frozenset({'Card1=card1_other', 'ProductCD=C', 'Email=hotmail.com', 'DeviceType=mobile', 'isFraud=0'})",frozenset({'Amt=Amt_Low'}),0.00745,0.3814,0.0057,0.7651006711409396,2.006032173940586,1.0,0.00285857,2.6334685714285717,0.5052677535357712,0.014876680151376744,0.6202726659245709,0.3900228054183985
"frozenset({'ProductCD=C', 'DeviceType=mobile'})",frozenset({'Amt=Amt_Low'}),0.03255,0.3814,0.0249,0.7649769585253455,2.005707809452925,1.0,0.012485429999999997,2.6320823529411754,0.5182933397759728,0.06400205629096516,0.6200726778618582,0.4151313738615191
"frozenset({'isFraud=0', 'Hour=Hour_18_23', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low'})",0.00965,0.2898,0.0056,0.5803108808290155,2.0024530049310405,1.0,0.0028034299999999996,1.6922049382716047,0.5054904831625182,0.01905734218138506,0.409055027920326,0.2998172761633
"frozenset({'isFraud=0', 'Hour=Hour_18_23', 'Email=missing', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low'})",0.00965,0.2898,0.0056,0.5803108808290155,2.0024530049310405,1.0,0.0028034299999999996,1.6922049382716047,0.5054904831625182,0.01905734218138506,0.409055027920326,0.2998172761633
"frozenset({'Email=anonymous.com', 'ProductCD=R'})",frozenset({'Amt=Amt_High'}),0.0208,0.33975,0.01415,0.6802884615384616,2.0023207109299825,1.0,0.0070831999999999996,2.0651428571428574,0.5112127300861452,0.040848729792147806,0.5157719977863863,0.3609683661629026
"frozenset({'Card1=card1_other', 'ProductCD=C', 'Amt=Amt_Low', 'Hour=Hour_18_23'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.01845,0.21115,0.0078,0.4227642276422764,2.0021985680429855,1.0,0.0039042824999999995,1.366599295774648,0.5099577591172517,0.0351668169522092,0.2682566110696284,0.22985239561133475
"frozenset({'Hour=Hour_0_5', 'Email=hotmail.com', 'Card1=card1_other'})",frozenset({'DeviceType=desktop'}),0.01875,0.21855,0.0082,0.4373333333333334,2.0010676427972247,1.0,0.004102187500000001,1.3888329383886255,0.5098260059033712,0.035792230467044966,0.2799709940921792,0.23742667581789068
"frozenset({'Email=anonymous.com', 'ProductCD=R', 'isFraud=0'})",frozenset({'Amt=Amt_High'}),0.02075,0.33975,0.0141,0.6795180722891566,2.000053192904067,1.0,0.007050187499999999,2.060178571428571,0.5106084226421653,0.04070438799076213,0.5146051833232209,0.360509588020958
"frozenset({'Hour=Hour_18_23', 'DeviceType=missing', 'Card1=7919', 'isFraud=0'})","frozenset({'ProductCD=W', 'Email=gmail.com'})",0.0138,0.2393,0.0066,0.4782608695652174,1.9985828230890823,1.0,0.00329766,1.4580083333333334,0.5066370457771796,0.026774847870182555,0.3141328638953824,0.2529206562619234
"frozenset({'Card1=card1_other', 'ProductCD=C', 'Hour=Hour_18_23', 'DeviceType=mobile', 'isFraud=0'})",frozenset({'Amt=Amt_Low'}),0.0069,0.3814,0.00525,0.7608695652173914,1.9949385558924786,1.0,0.0026183400000000003,2.586872727272728,0.5021965850079837,0.013705782534917112,0.6134328568014732,0.38731732062652474
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'ProductCD=W', 'isFraud=0'})","frozenset({'Amt=Amt_High', 'DeviceType=missing'})",0.0193,0.27275,0.0105,0.5440414507772021,1.9946524318137566,1.0,0.005235925000000001,1.5949914772727274,0.5084730537468378,0.037293553542887596,0.3730374022374729,0.2912691213556038
"frozenset({'Email=anonymous.com', 'Card1=card1_other', 'ProductCD=W'})","frozenset({'Amt=Amt_High', 'DeviceType=missing'})",0.0194,0.27275,0.01055,0.5438144329896907,1.9938201026203142,1.0,0.00525865,1.594197740112994,0.5083114796724706,0.03746448863636363,0.37272524302466925,0.2912472714902624
"frozenset({'Hour=Hour_18_23', 'ProductCD=C', 'DeviceType=mobile', 'isFraud=0'})",frozenset({'Amt=Amt_Low'}),0.0096,0.3814,0.0073,0.7604166666666667,1.9937510924663522,1.0,0.0036385600000000003,2.581982608695653,0.5032642131586519,0.019025280166796974,0.6127007220605669,0.38977833857717187
"frozenset({'Hour=Hour_18_23', 'Card1=7919'})","frozenset({'ProductCD=W', 'Email=gmail.com'})",0.01395,0.2393,0.00665,0.4767025089605734,1.992070660094331,1.0,0.0033117649999999995,1.4536664383561642,0.505055295812677,0.02696674776966747,0.3120842762726087,0.25224594733444466
"frozenset({'Hour=Hour_18_23', 'Card1=7919'})","frozenset({'ProductCD=W', 'Email=gmail.com', 'DeviceType=missing'})",0.01395,0.2393,0.00665,0.4767025089605734,1.992070660094331,1.0,0.0033117649999999995,1.4536664383561642,0.505055295812677,0.02696674776966747,0.3120842762726087,0.25224594733444466
"frozenset({'Hour=Hour_0_5', 'Email=hotmail.com', 'DeviceType=mobile', 'isFraud=0'})",frozenset({'Amt=Amt_Low'}),0.00705,0.3814,0.00535,0.7588652482269503,1.9896833986023867,1.0,0.00266113,2.565370588235294,0.5009390972712765,0.013965022187418429,0.6101927711395899,0.3864462580935486
"frozenset({'Hour=Hour_18_23', 'ProductCD=W', 'Email=hotmail.com', 'isFraud=0'})","frozenset({'Amt=Amt_High', 'DeviceType=missing'})",0.01005,0.27275,0.00545,0.5422885572139303,1.9882256909768299,1.0,0.0027088625,1.5888831521739128,0.5020849445180949,0.019650261402559942,0.37062709826597506,0.2811351127041237
"frozenset({'Hour=Hour_18_23', 'Card1=7919', 'isFraud=0'})","frozenset({'ProductCD=W', 'Email=gmail.com', 'DeviceType=missing'})",0.0139,0.2393,0.0066,0.47482014388489213,1.984204529397794,1.0,0.00327373,1.4484561643835616,0.5030115576206237,0.026763990267639898,0.30960975928078366,0.25120029342176076
"frozenset({'Hour=Hour_18_23', 'Card1=7919', 'isFraud=0'})","frozenset({'ProductCD=W', 'Email=gmail.com'})",0.0139,0.2393,0.0066,0.47482014388489213,1.984204529397794,1.0,0.00327373,1.4484561643835616,0.5030115576206237,0.026763990267639898,0.30960975928078366,0.25120029342176076
"frozenset({'Hour=Hour_18_23', 'ProductCD=C', 'Amt=Amt_Low'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.02435,0.21115,0.0102,0.41889117043121155,1.9838558864845444,1.0,0.005058497500000001,1.3574909893992932,0.508308437914191,0.045272969374167776,0.2633468598988547,0.2335990306335551
"frozenset({'ProductCD=C', 'Amt=Amt_Low', 'Email=hotmail.com'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.02495,0.21115,0.01045,0.4188376753507014,1.983602535404695,1.0,0.005181807499999999,1.3573660344827587,0.5085551986169767,0.046310658098825605,0.2632790458904752,0.23416427930452427
"frozenset({'DeviceType=desktop', 'Hour=Hour_12_17', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'Card1=card1_other', 'isFraud=0'})",0.01805,0.24745,0.00885,0.4903047091412743,1.9814294166145656,1.0,0.0043835275000000005,1.4764703804347827,0.504418597492652,0.034482758620689655,0.3227090680237516,0.2630347550555836
"frozenset({'Email=hotmail.com', 'Amt=Amt_Low'})",frozenset({'DeviceType=desktop'}),0.0386,0.21855,0.0167,0.4326424870466321,1.9796041502934436,1.0,0.008263969999999999,1.3773502283105021,0.5147165622987434,0.06945310875441879,0.2739682475483167,0.2545276036239795
"frozenset({'Hour=Hour_18_23', 'ProductCD=W', 'Email=email_other'})","frozenset({'Amt=Amt_High', 'DeviceType=missing'})",0.0101,0.27275,0.00545,0.5396039603960396,1.9783829895363507,1.0,0.0026952250000000003,1.5796182795698925,0.4995824802987236,0.01964671953857246,0.36693566228400093,0.2797928142951784
"frozenset({'Email=anonymous.com', 'Hour=Hour_12_17', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'isFraud=0'})",0.00815,0.3288,0.0053,0.6503067484662577,1.9778185780603945,1.0,0.0026202800000000004,1.9193964912280703,0.4984548599386891,0.01598070254786673,0.47900290295926357,0.333212984938725
"frozenset({'Hour=Hour_18_23', 'ProductCD=W', 'Card1=7919'})","frozenset({'Email=gmail.com', 'DeviceType=missing', 'isFraud=0'})",0.01385,0.24125,0.0066,0.47653429602888087,1.9752716933839622,1.0,0.0032586875000000003,1.4494741379310345,0.5006748773543886,0.026559356136820925,0.31009462409078203,0.25194590449112436
"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0077,0.3814,0.0058,0.7532467532467532,1.9749521584865053,1.0,0.0028632199999999992,2.5069578947368414,0.49748928820886335,0.015131750587007565,0.601110173370115,0.3842269424335496
"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'Email=missing', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0077,0.3814,0.0058,0.7532467532467532,1.9749521584865053,1.0,0.0028632199999999992,2.5069578947368414,0.49748928820886335,0.015131750587007565,0.601110173370115,0.3842269424335496
"frozenset({'Card1=card1_other', 'ProductCD=C', 'DeviceType=mobile', 'Hour=Hour_0_5'})",frozenset({'Amt=Amt_Low'}),0.0103,0.3814,0.00775,0.7524271844660194,1.9728033153277906,1.0,0.0038215799999999998,2.498658823529412,0.49823895804202634,0.020184919911446803,0.5997852965826372,0.38637352930694785
"frozenset({'ProductCD=C', 'Email=hotmail.com', 'DeviceType=mobile'})",frozenset({'Amt=Amt_Low'}),0.0133,0.3814,0.01,0.7518796992481204,1.97136785329869,1.0,0.00492738,2.493145454545455,0.4993797506840985,0.025994281258123215,0.5989002574331076,0.3890494458484965
"frozenset({'Email=missing', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0282,0.3814,0.0212,0.75177304964539,1.9710882266528318,1.0,0.01044452,2.4920742857142857,0.506962376760495,0.05458290422245108,0.5987278526436954,0.40367886881849996
frozenset({'ProductCD=S'}),frozenset({'Amt=Amt_Low'}),0.0282,0.3814,0.0212,0.75177304964539,1.9710882266528318,1.0,0.01044452,2.4920742857142857,0.506962376760495,0.05458290422245108,0.5987278526436954,0.40367886881849996
frozenset({'ProductCD=S'}),"frozenset({'Card1=card1_other', 'Amt=Amt_Low'})",0.0282,0.2898,0.0161,0.5709219858156028,1.9700551615445232,1.0,0.00792764,1.655176859504132,0.5066886190574192,0.05332891685988738,0.3958349560906827,0.3132387706855792
"frozenset({'Email=missing', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low'})",0.0282,0.2898,0.0161,0.5709219858156028,1.9700551615445232,1.0,0.00792764,1.655176859504132,0.5066886190574192,0.05332891685988738,0.3958349560906827,0.3132387706855792
"frozenset({'Hour=Hour_18_23', 'ProductCD=W', 'Email=email_other', 'isFraud=0'})","frozenset({'Amt=Amt_High', 'DeviceType=missing'})",0.01005,0.27275,0.0054,0.5373134328358209,1.9699850883073178,1.0,0.0026588625000000003,1.571798387096774,0.4973806196721496,0.019466474405191062,0.36378608846451826,0.2785558914866547
"frozenset({'Hour=Hour_18_23', 'ProductCD=W', 'Email=hotmail.com'})","frozenset({'Amt=Amt_High', 'DeviceType=missing', 'isFraud=0'})",0.0104,0.2663,0.00545,0.5240384615384616,1.9678500245529913,1.0,0.0026804800000000003,1.5415111111111113,0.49699999258341804,0.020092165898617512,0.35128589551378164,0.27225205089690635
"frozenset({'Amt=Amt_Low', 'Email=email_other'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.0189,0.21115,0.00785,0.4153439153439153,1.9670561939091418,1.0,0.003859264999999999,1.3492547511312218,0.5010968450205702,0.03532853285328533,0.25885011769527194,0.22626063870439903
"frozenset({'Card1=card1_other', 'ProductCD=C', 'Hour=Hour_18_23', 'Email=gmail.com'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.0124,0.21115,0.00515,0.4153225806451613,1.966955153422502,1.0,0.00253174,1.3492055172413793,0.4977723774807615,0.02358058608058608,0.258823072377716,0.21985641227380018
"frozenset({'Card1=card1_other', 'ProductCD=C', 'Amt=Amt_Low', 'Email=gmail.com'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.0199,0.21115,0.00825,0.41457286432160806,1.96340451963821,1.0,0.004048115,1.3474776824034336,0.5006434099179737,0.03702872531418313,0.2578726808919415,0.22682230713120421
"frozenset({'Hour=Hour_18_23', 'Card1=7919'})","frozenset({'Email=gmail.com', 'DeviceType=missing', 'isFraud=0'})",0.01395,0.24125,0.0066,0.47311827956989244,1.961112039667948,1.0,0.0032345625,1.440076530612245,0.49701863726253975,0.02654867256637168,0.3055924607181449,0.2502378962616302
"frozenset({'Email=missing', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'isFraud=0'})",0.0282,0.37255,0.0206,0.7304964539007093,1.9608011109937171,1.0,0.01009409,2.328169736842106,0.5042234708088483,0.05418913586742076,0.5704780522762121,0.39289552261536603
frozenset({'ProductCD=S'}),"frozenset({'Amt=Amt_Low', 'isFraud=0'})",0.0282,0.37255,0.0206,0.7304964539007093,1.9608011109937171,1.0,0.01009409,2.328169736842106,0.5042234708088483,0.05418913586742076,0.5704780522762121,0.39289552261536603
"frozenset({'Hour=Hour_18_23', 'ProductCD=C', 'Email=gmail.com'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.0156,0.21115,0.00645,0.4134615384615385,1.9581413140494364,1.0,0.00315606,1.3449245901639346,0.49706585524885893,0.029278256922378575,0.2564638885232154,0.22200427148035484
"frozenset({'Card1=card1_other', 'Email=missing', 'ProductCD=S', 'Hour=Hour_18_23', 'isFraud=0'})",frozenset({'Amt=Amt_Low'}),0.0075,0.3814,0.0056,0.7466666666666667,1.9576997028491523,1.0,0.0027394999999999997,2.4418421052631585,0.4928931270241093,0.014609966084007303,0.5904731113266516,0.3806747072190177
"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'isFraud=0', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0075,0.3814,0.0056,0.7466666666666667,1.9576997028491523,1.0,0.0027394999999999997,2.4418421052631585,0.4928931270241093,0.014609966084007303,0.5904731113266516,0.3806747072190177
"frozenset({'isFraud=0', 'Email=missing', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0276,0.3814,0.0206,0.7463768115942029,1.9569397262564312,1.0,0.01007336,2.4390514285714286,0.5028774766067742,0.05303810504634397,0.5900045450924715,0.4001941740194402
"frozenset({'isFraud=0', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0276,0.3814,0.0206,0.7463768115942029,1.9569397262564312,1.0,0.01007336,2.4390514285714286,0.5028774766067742,0.05303810504634397,0.5900045450924715,0.4001941740194402
"frozenset({'Email=hotmail.com', 'Amt=Amt_Low', 'isFraud=0'})",frozenset({'DeviceType=desktop'}),0.03695,0.21855,0.0158,0.42760487144790266,1.9565539759684405,1.0,0.007724577500000003,1.3652282505910165,0.5076551686065962,0.065915727993325,0.2675217498853448,0.24994977042996827
"frozenset({'Hour=Hour_18_23', 'Email=missing', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.00985,0.3814,0.00735,0.7461928934010152,1.9564575076062276,1.0,0.00359321,2.4372840000000005,0.493735402558741,0.019145610836155246,0.5897072314921035,0.3827319999254683
"frozenset({'Hour=Hour_18_23', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.00985,0.3814,0.00735,0.7461928934010152,1.9564575076062276,1.0,0.00359321,2.4372840000000005,0.493735402558741,0.019145610836155246,0.5897072314921035,0.3827319999254683
"frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'Email=email_other', 'isFraud=0'})",frozenset({'DeviceType=desktop'}),0.01415,0.21855,0.00605,0.4275618374558304,1.9563570691184187,1.0,0.0029575175,1.3651256172839503,0.49586231959080496,0.026693139201411867,0.2674666804732617,0.227622144991928
"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'Email=missing', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'isFraud=0'})",0.0077,0.37255,0.0056,0.7272727272727273,1.9521479728163396,1.0,0.002731365,2.3006500000000005,0.4915285196009272,0.014947284131856399,0.5653402299350183,0.37115213333170655
"frozenset({'Card1=card1_other', 'Hour=Hour_18_23', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'isFraud=0'})",0.0077,0.37255,0.0056,0.7272727272727273,1.9521479728163396,1.0,0.002731365,2.3006500000000005,0.4915285196009272,0.014947284131856399,0.5653402299350183,0.37115213333170655
"frozenset({'Hour=Hour_0_5', 'ProductCD=C', 'DeviceType=mobile'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low'})",0.0137,0.2898,0.00775,0.5656934306569343,1.9520132182778962,1.0,0.00377974,1.6352504201680673,0.49448280147700924,0.026204564666103127,0.38847286772308415,0.29621800587367075
"frozenset({'Email=aol.com', 'Hour=Hour_12_17', 'DeviceType=missing'})","frozenset({'Amt=Amt_High', 'ProductCD=W'})",0.0102,0.26875,0.00535,0.5245098039215685,1.9516643866849064,1.0,0.0026087499999999995,1.537886597938144,0.492641768468283,0.019554093567251463,0.3497569968158203,0.2722083903328773
"frozenset({'Card1=card1_other', 'ProductCD=C', 'DeviceType=mobile'})",frozenset({'Amt=Amt_Low'}),0.0242,0.3814,0.018,0.743801652892562,1.9501878680979599,1.0,0.00877012,2.4145354838709676,0.4993122452232926,0.04643962848297213,0.5858416632598802,0.3954980996502663
"frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'Email=email_other'})",frozenset({'DeviceType=desktop'}),0.0142,0.21855,0.00605,0.426056338028169,1.9494684878891284,1.0,0.00294659,1.3615447852760736,0.49405525402869505,0.026687251874724306,0.26554013440164953,0.22686939527809732
frozenset({'ProductCD=S'}),"frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0'})",0.0282,0.282,0.0155,0.549645390070922,1.949097127911071,1.0,0.0075476000000000015,1.594299212598425,0.5010721706975417,0.05259586019681032,0.3727651672296964,0.30230496453900707
"frozenset({'Email=missing', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low', 'isFraud=0'})",0.0282,0.282,0.0155,0.549645390070922,1.949097127911071,1.0,0.0075476000000000015,1.594299212598425,0.5010721706975417,0.05259586019681032,0.3727651672296964,0.30230496453900707
"frozenset({'Hour=Hour_18_23', 'Email=missing', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'isFraud=0'})",0.00985,0.37255,0.00715,0.7258883248730965,1.9484319551015878,1.0,0.0034803825000000004,2.289030555555556,0.4916091331785924,0.01905396402398401,0.563133835163115,0.3725401898154236
"frozenset({'Hour=Hour_18_23', 'ProductCD=S'})","frozenset({'Amt=Amt_Low', 'isFraud=0'})",0.00985,0.37255,0.00715,0.7258883248730965,1.9484319551015878,1.0,0.0034803825000000004,2.289030555555556,0.4916091331785924,0.01905396402398401,0.563133835163115,0.3725401898154236
"frozenset({'Hour=Hour_18_23', 'ProductCD=W', 'Card1=7919'})","frozenset({'Email=gmail.com', 'DeviceType=missing'})",0.01385,0.24665,0.00665,0.48014440433212996,1.9466629001910802,1.0,0.0032338974999999996,1.4491524305555554,0.4931302296200878,0.026196572779200313,0.3099414672225791,0.2535528427498882
"frozenset({'Card1=card1_other', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0217,0.3814,0.0161,0.7419354838709677,1.9452949236260297,1.0,0.00782362,2.397075,0.4967179090614154,0.04160206718346253,0.5828249011816484,0.3920741918568263
"frozenset({'Card1=card1_other', 'Email=missing', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0217,0.3814,0.0161,0.7419354838709677,1.9452949236260297,1.0,0.00782362,2.397075,0.4967179090614154,0.04160206718346253,0.5828249011816484,0.3920741918568263
"frozenset({'ProductCD=C', 'Hour=Hour_18_23', 'DeviceType=mobile'})",frozenset({'Amt=Amt_Low'}),0.01085,0.3814,0.00805,0.7419354838709677,1.9452949236260297,1.0,0.00391181,2.397075,0.4912694034623491,0.020952628839146274,0.5828249011816484,0.3815209668961551
"frozenset({'Card1=card1_other', 'Email=hotmail.com', 'Hour=Hour_0_5'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.01875,0.21115,0.0077,0.4106666666666667,1.9449048859420632,1.0,0.0037409375000000003,1.338546380090498,0.49511953015137733,0.034653465346534656,0.2529209186368342,0.22356681663904018
"frozenset({'DeviceType=desktop', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'Card1=card1_other', 'isFraud=0'})",0.04915,0.24745,0.02365,0.4811800610376399,1.944554702112103,1.0,0.011487832500000001,1.4505032352941178,0.5108518126821213,0.0866459058435611,0.3105840954589594,0.28837746232322486
"frozenset({'isFraud=0', 'Hour=Hour_18_23', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.00965,0.3814,0.00715,0.7409326424870466,1.9426655545019575,1.0,0.0034694899999999996,2.387796,0.4899715824136483,0.01862464183381089,0.5812037544245822,0.37983968254399525
"frozenset({'isFraud=0', 'Hour=Hour_18_23', 'Email=missing', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.00965,0.3814,0.00715,0.7409326424870466,1.9426655545019575,1.0,0.0034694899999999996,2.387796,0.4899715824136483,0.01862464183381089,0.5812037544245822,0.37983968254399525
"frozenset({'Amt=Amt_Med', 'DeviceType=missing', 'Card1=7919'})","frozenset({'ProductCD=W', 'Email=gmail.com', 'isFraud=0'})",0.0111,0.2342,0.00505,0.4549549549549549,1.9425916095429332,1.0,0.00245038,1.4050214876033058,0.49067020161415476,0.021019771071800208,0.2882671127643705,0.23825886091044074
"frozenset({'Hour=Hour_0_5', 'ProductCD=C', 'DeviceType=mobile'})","frozenset({'Amt=Amt_Low', 'isFraud=0'})",0.0137,0.37255,0.0099,0.7226277372262774,1.9396798744498118,1.0,0.004796065,2.262122368421053,0.4911801785471055,0.026305300916699886,0.5579372654813568,0.3746006757531199
"frozenset({'Hour=Hour_18_23', 'ProductCD=W', 'Card1=7919', 'isFraud=0'})","frozenset({'Email=gmail.com', 'DeviceType=missing'})",0.0138,0.24665,0.0066,0.4782608695652174,1.9390264324557769,1.0,0.00319623,1.4439208333333333,0.49105381537951,0.025999606066574747,0.3074412551472986,0.25250971716655357
"frozenset({'DeviceType=desktop', 'Hour=Hour_12_17', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'Card1=card1_other'})",0.01805,0.25435,0.0089,0.4930747922437673,1.9385680843081081,1.0,0.004308982499999999,1.4709270491803277,0.49305497945786614,0.03377609108159393,0.3201566314541237,0.26403297308276436
"frozenset({'Email=hotmail.com', 'Amt=Amt_Low'})","frozenset({'DeviceType=desktop', 'isFraud=0'})",0.0386,0.21115,0.0158,0.40932642487046633,1.9385575414182634,1.0,0.007649610000000001,1.335509210526316,0.5035911500369977,0.06753579824748879,0.2512219368326885,0.24207737298460566
"frozenset({'isFraud=0', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low'})",0.0276,0.2898,0.0155,0.5615942028985508,1.937868194957042,1.0,0.007501519999999999,1.6199603305785124,0.4977057098499223,0.05134150380920835,0.38270093339700195,0.30753968253968256
"frozenset({'isFraud=0', 'Email=missing', 'ProductCD=S'})","frozenset({'Card1=card1_other', 'Amt=Amt_Low'})",0.0276,0.2898,0.0155,0.5615942028985508,1.937868194957042,1.0,0.007501519999999999,1.6199603305785124,0.4977057098499223,0.05134150380920835,0.38270093339700195,0.30753968253968256
"frozenset({'Hour=Hour_18_23', 'DeviceType=desktop', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'Card1=card1_other', 'isFraud=0'})",0.02205,0.24745,0.01055,0.47845804988662133,1.9335544549873562,1.0,0.0050937275,1.4429328260869567,0.4937039444878044,0.040741455879513416,0.30696704522838525,0.26054646280954624
"frozenset({'isFraud=0', 'DeviceType=desktop', 'Hour=Hour_12_17', 'ProductCD=R'})","frozenset({'Amt=Amt_High', 'Card1=card1_other'})",0.018,0.25435,0.00885,0.4916666666666667,1.9330319114081647,1.0,0.0042717,1.4668524590163934,0.49152542372881347,0.033586337760910814,0.3182681776526074,0.2632306205360068
"frozenset({'Hour=Hour_18_23', 'Card1=7919'})","frozenset({'Email=gmail.com', 'DeviceType=missing'})",0.01395,0.24665,0.00665,0.4767025089605734,1.9327083274298538,1.0,0.0032092324999999995,1.4396208904109586,0.4894187448744573,0.026186257137231737,0.30537268064057005,0.25183189506410997
"frozenset({'Email=aol.com', 'Hour=Hour_12_17', 'ProductCD=W'})","frozenset({'Amt=Amt_High', 'DeviceType=missing'})",0.01015,0.27275,0.00535,0.5270935960591133,1.9325154759270884,1.0,0.0025815875,1.5378307291666666,0.48748771998400586,0.019275806161052064,0.34973337374921054,0.27335431406988664
"frozenset({'Card1=card1_other', 'isFraud=0', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0211,0.3814,0.0155,0.7345971563981042,1.9260544215996438,1.0,0.007452459999999999,2.330796428571428,0.4911675053302093,0.040051679586563305,0.5709621021631169,0.3876184523469283
"frozenset({'Card1=card1_other', 'Email=missing', 'isFraud=0', 'ProductCD=S'})",frozenset({'Amt=Amt_Low'}),0.0211,0.3814,0.0155,0.7345971563981042,1.9260544215996438,1.0,0.007452459999999999,2.330796428571428,0.4911675053302093,0.040051679586563305,0.5709621021631169,0.3876184523469283
"frozenset({'Card1=card1_other', 'ProductCD=C', 'Hour=Hour_18_23', 'DeviceType=mobile'})",frozenset({'Amt=Amt_Low'}),0.0081,0.3814,0.00595,0.7345679012345679,1.9259777169233558,1.0,0.0028606600000000005,2.3305395348837212,0.4847093389225839,0.015512970929474646,0.5709148096258776,0.37508416037082354
"frozenset({'Email=aol.com', 'Hour=Hour_12_17', 'DeviceType=missing', 'isFraud=0'})","frozenset({'Amt=Amt_High', 'ProductCD=W'})",0.00995,0.26875,0.00515,0.5175879396984925,1.9259086128316,1.0,0.0024759375,1.5158203125,0.48559624575202875,0.018826539937854138,0.34029119958768206,0.26837536519808347
"frozenset({'Amt=Amt_Med', 'Card1=7919'})","frozenset({'ProductCD=W', 'Email=gmail.com', 'DeviceType=missing', 'isFraud=0'})",0.0112,0.2342,0.00505,0.45089285714285715,1.9252470416005856,1.0,0.0024269599999999997,1.394627642276423,0.48602967092825783,0.021011025587684626,0.2829627280528299,0.23622781200439186
"frozenset({'Amt=Amt_Med', 'Card1=7919'})","frozenset({'ProductCD=W', 'Email=gmail.com', 'isFraud=0'})",0.0112,0.2342,0.00505,0.45089285714285715,1.9252470416005856,1.0,0.0024269599999999997,1.394627642276423,0.48602967092825783,0.021011025587684626,0.2829627280528299,0.23622781200439186
"frozenset({'Hour=Hour_18_23', 'Card1=7919', 'isFraud=0'})","frozenset({'Email=gmail.com', 'DeviceType=missing'})",0.0139,0.24665,0.0066,0.47482014388489213,1.925076602006455,1.0,0.003171565,1.4344609589041097,0.4873138135231229,0.02598936798582398,0.30287402121841395,0.25078935432639093
"frozenset({'Email=aol.com', 'Hour=Hour_12_17', 'DeviceType=missing'})","frozenset({'Amt=Amt_High', 'ProductCD=W', 'isFraud=0'})",0.0102,0.26245,0.00515,0.5049019607843137,1.9238024796506523,1.0,0.00247301,1.4897049504950493,0.4851445913364865,0.01925233644859813,0.32872613488484,0.2622623730383752
